sector_table,indicator_label_fa_source,year_sh,month_fa,month_western,value
3-20- PMI – Chemical Industries,New Orders,1403,Shahrivar1403,September2024,45.8
3-20- PMI – Chemical Industries,New Orders,1403,Mehr1403,October2024,57.4
3-20- PMI – Chemical Industries,New Orders,1403,Aban1403,November2024,40.6
3-20- PMI – Chemical Industries,New Orders,1403,Azar1403,December2024,40.2
3-20- PMI – Chemical Industries,New Orders,1403,Dey1403,January2025,51.0
3-20- PMI – Chemical Industries,New Orders,1403,Bahman1403,February2025,54.2
3-20- PMI – Chemical Industries,New Orders,1403,Esfand1403,March2025,60.6
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Farvardin1403,April2024,48.9
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Ordibehesht1403,May2024,63.6
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Khordad1403,June2024,57.1
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Tir1403,July2024,50.0
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Mordad1403,August2024,45.8
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Shahrivar1403,September2024,49.0
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Mehr1403,October2024,58.5
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Aban1403,November2024,51.0
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Azar1403,December2024,51.1
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Dey1403,January2025,54.1
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Bahman1403,February2025,47.9
3-20- PMI – Chemical Industries,Suppliers ‘Delivery Times,1403,Esfand1403,March2025,60.6
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Farvardin1403,April2024,45.5
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Ordibehesht1403,May2024,44.3
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Khordad1403,June2024,43.9
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Tir1403,July2024,46.5
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Mordad1403,August2024,50.0
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Shahrivar1403,September2024,44.8
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Mehr1403,October2024,45.7
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Aban1403,November2024,47.9
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Azar1403,December2024,33.7
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Dey1403,January2025,49.0
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Bahman1403,February2025,39.6
3-20- PMI – Chemical Industries,Raw Materials Inventories,1403,Esfand1403,March2025,47.9
3-20- PMI – Chemical Industries,Employment,1403,Farvardin1403,April2024,47.7
3-20- PMI – Chemical Industries,Employment,1403,Ordibehesht1403,May2024,52.3
3-20- PMI – Chemical Industries,Employment,1403,Khordad1403,June2024,53.1
3-20- PMI – Chemical Industries,Employment,1403,Tir1403,July2024,48.8
3-20- PMI – Chemical Industries,Employment,1403,Mordad1403,August2024,50.0
3-20- PMI – Chemical Industries,Employment,1403,Shahrivar1403,September2024,47.9
3-20- PMI – Chemical Industries,Employment,1403,Mehr1403,October2024,54.3
3-20- PMI – Chemical Industries,Employment,1403,Aban1403,November2024,52.1
3-20- PMI – Chemical Industries,Employment,1403,Azar1403,December2024,44.6
3-20- PMI – Chemical Industries,Employment,1403,Dey1403,January2025,49.0
3-20- PMI – Chemical Industries,Employment,1403,Bahman1403,February2025,53.1
3-20- PMI – Chemical Industries,Employment,1403,Esfand1403,March2025,47.9
3-20- PMI – Chemical Industries,Input price,1403,Farvardin1403,April2024,84.1
3-20- PMI – Chemical Industries,Input price,1403,Ordibehesht1403,May2024,78.4
3-20- PMI – Chemical Industries,Input price,1403,Khordad1403,June2024,76.5
3-20- PMI – Chemical Industries,Input price,1403,Tir1403,July2024,77.9
3-20- PMI – Chemical Industries,Input price,1403,Mordad1403,August2024,74.0
3-20- PMI – Chemical Industries,Input price,1403,Shahrivar1403,September2024,77.1
3-20- PMI – Chemical Industries,Input price,1403,Mehr1403,October2024,81.9
3-20- PMI – Chemical Industries,Input price,1403,Aban1403,November2024,87.5
3-20- PMI – Chemical Industries,Input price,1403,Azar1403,December2024,87.0
3-20- PMI – Chemical Industries,Input price,1403,Dey1403,January2025,90.8
3-20- PMI – Chemical Industries,Input price,1403,Bahman1403,February2025,87.5
3-20- PMI – Chemical Industries,Input price,1403,Esfand1403,March2025,81.9
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Farvardin1403,April2024,50.0
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Ordibehesht1403,May2024,59.1
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Khordad1403,June2024,48.0
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Tir1403,July2024,52.3
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Mordad1403,August2024,50.0
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Shahrivar1403,September2024,38.5
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Mehr1403,October2024,46.8
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Aban1403,November2024,51.0
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Azar1403,December2024,48.9
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Dey1403,January2025,46.9
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Bahman1403,February2025,51.0
3-20- PMI – Chemical Industries,Stocks of Finished Goods,1403,Esfand1403,March2025,51.1
3-20- PMI – Chemical Industries,Export of goods,1403,Farvardin1403,April2024,43.2
3-20- PMI – Chemical Industries,Export of goods,1403,Ordibehesht1403,May2024,51.1
3-20- PMI – Chemical Industries,Export of goods,1403,Khordad1403,June2024,50.0
3-20- PMI – Chemical Industries,Export of goods,1403,Tir1403,July2024,44.2
3-20- PMI – Chemical Industries,Export of goods,1403,Mordad1403,August2024,41.7
3-20- PMI – Chemical Industries,Export of goods,1403,Shahrivar1403,September2024,51.0
3-20- PMI – Chemical Industries,Export of goods,1403,Mehr1403,October2024,50.0
3-20- PMI – Chemical Industries,Export of goods,1403,Aban1403,November2024,47.9
3-20- PMI – Chemical Industries,Export of goods,1403,Azar1403,December2024,40.2
3-20- PMI – Chemical Industries,Export of goods,1403,Dey1403,January2025,45.9
3-20- PMI – Chemical Industries,Export of goods,1403,Bahman1403,February2025,50.0
3-20- PMI – Chemical Industries,Export of goods,1403,Esfand1403,March2025,50.0
3-20- PMI – Chemical Industries,Output Prices,1403,Farvardin1403,April2024,65.9
3-20- PMI – Chemical Industries,Output Prices,1403,Ordibehesht1403,May2024,61.4
3-20- PMI – Chemical Industries,Output Prices,1403,Khordad1403,June2024,61.2
3-20- PMI – Chemical Industries,Output Prices,1403,Tir1403,July2024,51.2
3-20- PMI – Chemical Industries,Output Prices,1403,Mordad1403,August2024,57.3
3-20- PMI – Chemical Industries,Output Prices,1403,Shahrivar1403,September2024,53.1
3-20- PMI – Chemical Industries,Output Prices,1403,Mehr1403,October2024,64.9
3-20- PMI – Chemical Industries,Output Prices,1403,Aban1403,November2024,57.3
3-20- PMI – Chemical Industries,Output Prices,1403,Azar1403,December2024,65.2
3-20- PMI – Chemical Industries,Output Prices,1403,Dey1403,January2025,64.3
3-20- PMI – Chemical Industries,Output Prices,1403,Bahman1403,February2025,65.6
3-20- PMI – Chemical Industries,Output Prices,1403,Esfand1403,March2025,58.5
3-20- PMI – Chemical Industries,Energy Consumption,1403,Farvardin1403,April2024,30.7
3-20- PMI – Chemical Industries,Energy Consumption,1403,Ordibehesht1403,May2024,62.5
3-20- PMI – Chemical Industries,Energy Consumption,1403,Khordad1403,June2024,56.1
3-20- PMI – Chemical Industries,Energy Consumption,1403,Tir1403,July2024,57.0
3-20- PMI – Chemical Industries,Energy Consumption,1403,Mordad1403,August2024,53.1
3-20- PMI – Chemical Industries,Energy Consumption,1403,Shahrivar1403,September2024,42.7
3-20- PMI – Chemical Industries,Energy Consumption,1403,Mehr1403,October2024,62.8
3-20- PMI – Chemical Industries,Energy Consumption,1403,Aban1403,November2024,55.2
3-20- PMI – Chemical Industries,Energy Consumption,1403,Azar1403,December2024,54.3
3-20- PMI – Chemical Industries,Energy Consumption,1403,Dey1403,January2025,61.2
3-20- PMI – Chemical Industries,Energy Consumption,1403,Bahman1403,February2025,56.3
3-20- PMI – Chemical Industries,Energy Consumption,1403,Esfand1403,March2025,57.4
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Farvardin1403,April2024,22.7
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Ordibehesht1403,May2024,69.3
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Khordad1403,June2024,48.0
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Tir1403,July2024,32.6
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Mordad1403,August2024,43.8
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Shahrivar1403,September2024,40.6
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Mehr1403,October2024,59.6
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Aban1403,November2024,41.7
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Azar1403,December2024,38.0
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Dey1403,January2025,50.0
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Bahman1403,February2025,54.2
3-20- PMI – Chemical Industries,Quantity of Purchases,1403,Esfand1403,March2025,54.3
3-20- PMI – Chemical Industries,Business expectations,1403,Farvardin1403,April2024,76.1
3-20- PMI – Chemical Industries,Business expectations,1403,Ordibehesht1403,May2024,67.0
3-20- PMI – Chemical Industries,Business expectations,1403,Khordad1403,June2024,65.3
3-20- PMI – Chemical Industries,Business expectations,1403,Tir1403,July2024,59.3
3-20- PMI – Chemical Industries,Business expectations,1403,Mordad1403,August2024,56.3
3-20- PMI – Chemical Industries,Business expectations,1403,Shahrivar1403,September2024,69.8
3-20- PMI – Chemical Industries,Business expectations,1403,Mehr1403,October2024,69.1
3-20- PMI – Chemical Industries,Business expectations,1403,Aban1403,November2024,62.5
3-20- PMI – Chemical Industries,Business expectations,1403,Azar1403,December2024,42.4
3-20- PMI – Chemical Industries,Business expectations,1403,Dey1403,January2025,60.2
3-20- PMI – Chemical Industries,Business expectations,1403,Bahman1403,February2025,51.0
3-20- PMI – Chemical Industries,Business expectations,1403,Esfand1403,March2025,43.6
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Farvardin1403,April2024,42.9
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Ordibehesht1403,May2024,64.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Khordad1403,June2024,38.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Tir1403,July2024,44.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Mordad1403,August2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Shahrivar1403,September2024,50.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Mehr1403,October2024,60.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Aban1403,November2024,55.4
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Azar1403,December2024,49.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Dey1403,January2025,60.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Bahman1403,February2025,50.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Total PMI index,1403,Esfand1403,March2025,64.4
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Farvardin1403,April2024,33.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Ordibehesht1403,May2024,70.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Khordad1403,June2024,27.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Tir1403,July2024,37.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Mordad1403,August2024,45.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Shahrivar1403,September2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Mehr1403,October2024,66.7
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Aban1403,November2024,53.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Azar1403,December2024,42.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Dey1403,January2025,58.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Bahman1403,February2025,46.4
"3-21-PMI – Wood, Paper, and Furniture Industries",Output,1403,Esfand1403,March2025,65.4
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Farvardin1403,April2024,33.3
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Ordibehesht1403,May2024,66.7
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Khordad1403,June2024,31.8
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Tir1403,July2024,45.8
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Mordad1403,August2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Shahrivar1403,September2024,54.2
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Mehr1403,October2024,63.3
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Aban1403,November2024,53.8
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Azar1403,December2024,57.7
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Dey1403,January2025,70.8
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Bahman1403,February2025,53.6
"3-21-PMI – Wood, Paper, and Furniture Industries",New Orders,1403,Esfand1403,March2025,73.1
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Farvardin1403,April2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Ordibehesht1403,May2024,66.7
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Khordad1403,June2024,45.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Tir1403,July2024,54.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Mordad1403,August2024,45.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Shahrivar1403,September2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Mehr1403,October2024,56.7
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Aban1403,November2024,61.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Azar1403,December2024,53.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Dey1403,January2025,70.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Bahman1403,February2025,64.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Suppliers ‘Delivery Times,1403,Esfand1403,March2025,69.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Farvardin1403,April2024,54.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Ordibehesht1403,May2024,54.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Khordad1403,June2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Tir1403,July2024,37.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Mordad1403,August2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Shahrivar1403,September2024,54.2
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Mehr1403,October2024,56.7
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Aban1403,November2024,50.0
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Azar1403,December2024,38.5
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Dey1403,January2025,45.8
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Bahman1403,February2025,39.3
"3-21-PMI – Wood, Paper, and Furniture Industries",Raw Materials Inventories,1403,Esfand1403,March2025,65.4
