country_iso3,source_table,table_title,series,year,value
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1918,15.17
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1918,272.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1918,14.67
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1919,259.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1919,15.16
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1919,273.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1919,14.73
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1920,276.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1920,16.15
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1920,292.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1920,15.77
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1921,281.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1921,16.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1921,299.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1921,16.14
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1922,290.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1922,16.94
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1922,309.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1922,16.67
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1923,290.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1923,16.98
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1923,312.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1923,16.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1924,296.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1924,17.29
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1924,319.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1924,17.21
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1925,311.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1925,18.18
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1925,335.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1925,18.03
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1926,307.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1926,17.93
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1926,330.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1926,17.81
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1927,330.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1927,19.28
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1927,356.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1927,19.16
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1928,328.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1928,19.17
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1928,355.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1928,19.15
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1929,347.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1929,20.31
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1929,375.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1929,20.19
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1930,332.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1930,19.44
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1930,357.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1930,19.22
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1931,321.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1931,18.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1931,344.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1931,18.52
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1932,325.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1932,18.98
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1932,350.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1932,18.84
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1933,315.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1933,18.44
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1933,339.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1933,18.28
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1934,324.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1934,18.96
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1934,348.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1934,18.76
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1935,328.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1935,19.16
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1935,352.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1935,19.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1936,252.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1936,14.75
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1936,270.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1936,14.57
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1937,229.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1937,13.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1937,246.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1937,13.26
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1938,227.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1938,13.28
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1938,243.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1938,13.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1939,243.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1939,14.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1939,259.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1939,13.98
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1940,264.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1940,15.43
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1940,280.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1940,15.11
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1941,257.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1941,15.05
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1941,279.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1941,15.06
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1942,270.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1942,15.77
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1942,294.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1942,15.84
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1943,277.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1943,16.23
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1943,305.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1943,16.45
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1944,288.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1944,16.85
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1944,315.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1944,17.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1945,266.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1945,15.59
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1945,289.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1945,15.59
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1946,276.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1946,16.16
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1946,299.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1946,16.11
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1947,279.1
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1947,16.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1947,302.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1947,16.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1948,277.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1948,16.21
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1948,301.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1948,16.22
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1949,273.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1949,15.98
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1949,298.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1949,16.09
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1950,280.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1950,16.35
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1950,302.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1950,16.29
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1951,305.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1951,17.83
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1951,328.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1951,17.65
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1952,327.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1952,19.12
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1952,353.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1952,19.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1953,323.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1953,18.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1953,349.9
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1953,18.84
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1954,345.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1954,20.17
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1954,371.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1954,20.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1955,356.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1955,20.79
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1955,380.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1955,20.49
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1956,381.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1956,22.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1956,408.4
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1956,21.99
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1957,390.7
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1957,22.82
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1957,418.3
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1957,22.52
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1958,404.2
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1958,23.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1958,440.8
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1958,23.73
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1959,391.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1959,22.87
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1959,435.0
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1959,23.41
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1960,394.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (1995=100),1960,23.04
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (miles pts. 1995),1960,438.5
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB p.m. per capita (1995=100),1960,23.6
ESP,Cuadro 17.8,"El PIB per capita, 1850-2000 (miles de pesetas de 1995)",PIB c.f. per capita (miles pts. 1995),1961,440.8
