year,date_if_more_precise,frequency,rial_per_usd_parallel,source_confidence,unit,citation,notes,country_iso3
1995,1995-03,monthly,4263.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-04,monthly,5118.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-05,monthly,4181.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, May 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-06,monthly,3575.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, June 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-07,monthly,3680.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, July 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-08,monthly,3955.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, August 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-09,monthly,3863.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, September 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-10,monthly,3797.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, October 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-11,monthly,3973.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1995,1995-12,monthly,4089.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 1995. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-01,monthly,4064.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-02,monthly,4035.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, February 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-03,monthly,4211.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, March 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-04,monthly,4201.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, April 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-05,monthly,4184.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, May 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-06,monthly,4207.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, June 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-07,monthly,4232.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, July 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-08,monthly,4313.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, August 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-09,monthly,4426.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, September 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-10,monthly,4651.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, October 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-11,monthly,4837.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, November 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1996,1996-12,monthly,4812.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, December 1996. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
1997,1997-01,monthly,4644.0,directly_observed,IRR_per_USD,"Bahmani-Oskooee, Mohsen (2005), ""History of the Rial and Foreign Exchange Policy in Iran,"" Iranian Economic Review, Vol. 10, No. 14 (Fall 2005), Table 4, p.16-19. https://ier.ut.ac.ir/article_30891.html (PDF: https://ier.ut.ac.ir/article_30891_cc9816769f0293f06d92344e31426eea.pdf)","End-of-month black-market/free-market rate, January 1997. Underlying primary source per paper's own citation: Central Bank of the Islamic Republic of Iran, as compiled in Bahmani-Oskooee (2005) Table 4. Value visually verified against a 300dpi render of the source PDF page (tesseract OCR cross-check matched exactly, zero discrepancies).",IRN
