"ref_area","source","indicator","sex","time","obs_value","obs_status","note_indicator","note_source"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","2002",691766.912,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","2002",751114.126,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","2002",561151.927,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","2001",590866.355,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","2001",642106.357,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","2001",479151.411,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","2000",430196.73,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","2000",481307.615,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","2000",326035.028,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","1999",677691.823,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","1999",750401.068,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","1999",525819.84,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","1998",553069.117,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","1998",616929.912,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","1998",420141.547,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","1997",464434.204,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","1997",514341.206,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","1997",353267.131,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_T","1996",404770.879,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_M","1996",450500.961,,"T30:122","R1:3513"
"IDN","BA:510","EAR_EMTA_SEX_NB","SEX_F","1996",300633.805,,"T30:122","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2025",22219.99,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2025",23964.154,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2025",17437.61,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2025",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2024",20811.6,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2024",22628.323,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2024",15747.887,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2024",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2023",19783.492,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2023",21513.812,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2023",15058.111,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2023",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2022",18799.404,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2022",20268.842,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2022",14360.507,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2022",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2021",17583.076,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2021",19036.947,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2021",13228.623,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2021",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2020",17037.051,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2020",18428.805,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2020",12780.065,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2020",,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2019",15799.338,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2019",17017.66,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2019",12150.884,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2019",42645.389,"U","T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_T","2018",15678.987,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_M","2018",16813.444,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_F","2018",11861.509,,"T30:121","R1:3513"
"IND","BA:14121","EAR_EMTA_SEX_NB","SEX_O","2018",6640.731,"U","T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_T","2012",11910.637,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_M","2012",12562.921,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_F","2012",9220.648,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_T","2010",9585.423,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_M","2010",10027.428,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_F","2010",7604.418,,"T30:121","R1:3513"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_T","2005",5121.703,,"T30:121","R1:3513_S3:26"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_M","2005",5436.252,,"T30:121","R1:3513_S3:26"
"IND","BX:2228","EAR_EMTA_SEX_NB","SEX_F","2005",3787.866,,"T30:121","R1:3513_S3:26"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2024",4799.091,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2024",5501.854,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2024",4099.084,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2023",4494.462,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2023",5155.058,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2023",3813.319,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2022",4393.891,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2022",5128.479,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2022",3627.22,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2021",4242.997,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2021",4846.71,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2021",3602.49,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2020",3974.495,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2020",4564.574,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2020",3366.116,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2019",3546.263,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2019",3993.898,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2019",3090.858,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2018",3887.973,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2018",4531.751,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2018",3228.284,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2017",3721.719,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2017",4277.941,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2017",3167.67,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2016",3678.744,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2016",4288.114,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2016",3071.79,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2015",3560.568,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2015",4213.507,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2015",2944.473,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2014",3595.739,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2014",4293.584,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2014",2951.622,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2013",3626.69,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2013",4296.427,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2013",3016.881,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2012",3417.691,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2012",3985.237,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2012",2905.393,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2011",3423.298,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2011",4100.542,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2011",2864.219,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2010",3350.99,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2010",3963.397,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2010",2774.141,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2009",3227.006,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2009",3845.12,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2009",2597.654,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2008",3361.255,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2008",4009.597,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2008",2707.209,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2007",3224.751,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2007",3927.23,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2007",2516.194,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2006",2521.797,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2006",2985.882,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2006",2019.329,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2005",2372.294,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2005",2807.203,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2005",1906.654,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_T","2004",2336.965,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_M","2004",2801.441,,"T30:182","R1:3513_T2:85"
"IRL","BB:3073","EAR_EMTA_SEX_NB","SEX_F","2004",1823.497,,"T30:182","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2020",5558.226,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2020",6258.491,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2020",4833.759,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2019",5716.377,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2019",6557.802,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2019",4870.885,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2018",6034.88,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2018",6909.364,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2018",5088.513,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2017",5180.819,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2017",6022.868,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2017",4298.957,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2016",4129.583,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2016",4806.567,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2016",3409.835,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2015",3345.323,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2015",3932.61,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2015",2717.7,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2014",3360.81,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2014",4018.985,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2014",2690.831,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2013",2746.691,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2013",3348.188,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2013",2133.973,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2012",2921.164,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2012",3504.932,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2012",2320.387,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2011",2730.881,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2011",3308.389,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2011",2156.217,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2010",2541.736,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2010",3036.211,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2010",2031.996,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2009",3104.274,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2009",3797.125,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2009",2401.492,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2008",4611.25,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2008",5603.3,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2008",3551.578,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2007",4219.754,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2007",5092.995,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2007",3275.733,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2006",3738.59,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2006",4524.282,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2006",2892.81,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2005",2849.297,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2005",3506.359,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2005",2191.623,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_T","2004",2673.212,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_M","2004",3287.014,,"T30:390","R1:3513_T2:85"
"ISL","BB:3061","EAR_EMTA_SEX_NB","SEX_F","2004",2043.178,,"T30:390","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_T","2024",3329.878,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_M","2024",3755.82,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_F","2024",2824.317,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_T","2023",3203.698,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_M","2023",3533.506,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_F","2023",2804.042,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_T","2022",3116.198,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_M","2022",3482.43,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_F","2022",2655.792,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_T","2021",3077.83,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_M","2021",3421.677,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_F","2021",2643.117,,"T30:184","R1:3513_T2:85"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2020",1365.486,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2020",1487.645,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2020",1217.168,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2019",1354.972,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2019",1482.538,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2019",1201.049,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2018",1338.435,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2018",1466.293,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2018",1184.322,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2017",1325.863,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2017",1450.359,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2017",1176.081,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2016",1319.238,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2016",1444.427,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2016",1166.404,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2015",1307.589,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2015",1435.25,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2015",1152.079,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2014",1286.271,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2014",1414.914,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2014",1130.777,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2013",1264.564,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2013",1392.136,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2013",1109.764,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2012",1258.506,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2012",1385.247,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2012",1102.635,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2011",1258.837,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2011",1381.381,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2011",1104.727,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2010",1247.144,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2010",1365.152,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2010",1096.278,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2009",1226.329,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2009",1342.1,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2009",1076.051,,"T30:184","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_T","2008",1210.181,"B","T30:184_I11:264","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_M","2008",1327.267,"B","T30:184_I11:264","R1:3513"
"ITA","BA:325","EAR_EMTA_SEX_NB","SEX_F","2008",1055.891,"B","T30:184_I11:264","R1:3513"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_T","2007",2725.037,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_M","2007",3023.628,,"T30:184","R1:3513_T2:85"
"ITA","BB:3069","EAR_EMTA_SEX_NB","SEX_F","2007",2322.827,,"T30:184","R1:3513_T2:85"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_T","2014",37139.627,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_M","2014",37247.371,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_F","2014",37040.375,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_T","2013",35859.531,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_M","2013",35922.63,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_F","2013",35800.329,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_T","2012",30639.538,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_M","2012",31830.334,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_F","2012",29551.991,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_T","2011",31509.509,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_M","2011",33069.946,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_F","2011",30020.721,,"T30:88","R1:3513"
"JAM","BA:65","EAR_EMTA_SEX_NB","SEX_T","2010",29228.216,,"T30:88","R1:3513"
