# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2024-01-31;5.51;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-12-31;5.5;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-11-30;5.46;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-10-31;5.4;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-09-30;5.31;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-08-31;5.19;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-07-31;5.06;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-06-30;4.88;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-05-31;4.53;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-04-30;4.24;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-03-31;4.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-02-28;3.81;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2023-01-31;3.6;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-12-31;3.35;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-11-30;2.86;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-10-31;2.62;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-09-30;2.41;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-08-31;2.25;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-07-31;2.18;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-06-30;2.11;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-05-31;2.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-04-30;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-03-31;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-02-28;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2022-01-31;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-12-31;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-11-30;2.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-10-31;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-09-30;2.06;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-08-31;2.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-07-31;2.05;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-06-30;2.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-05-31;2.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-04-30;2.04;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-03-31;2.06;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-02-28;2.07;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2021-01-31;2.08;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2020-12-31;2.09;
12519782;Interest Rate-Loans-5+ yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2020-11-30;2.11;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-04-30;3.63;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-03-31;3.69;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-02-29;3.77;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2016-01-31;3.84;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-12-31;3.88;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-11-30;4.08;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-10-31;4.15;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-09-30;4.2;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-08-31;4.26;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-07-31;4.16;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-06-30;4.22;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-05-31;4.3;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-04-30;4.35;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-03-31;4.39;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-02-28;4.44;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2015-01-31;4.5;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-12-31;4.54;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-11-30;4.52;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-10-31;4.63;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-09-30;4.64;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-08-31;4.7;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-07-31;4.82;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-06-30;4.83;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-05-31;4.84;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-04-30;4.85;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-03-31;4.85;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-02-28;4.89;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2014-01-31;4.96;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-12-31;4.96;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-11-30;4.97;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-10-31;4.99;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-09-30;4.97;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-08-31;5;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-07-31;4.97;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-06-30;5.01;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-05-31;5.03;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-04-30;5.02;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-03-31;5;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-02-28;5;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2013-01-31;5;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-12-31;5.04;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-11-30;5.07;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-10-31;5.09;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-09-30;5.11;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-08-31;5.16;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-07-31;5.12;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-06-30;5.11;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-05-31;5.2;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-04-30;5.24;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-03-31;5.28;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-02-29;5.26;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2012-01-31;5.28;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-12-31;5.2;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-11-30;5.13;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-10-31;5.02;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-09-30;4.96;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-08-31;4.85;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-07-31;4.64;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-06-30;4.48;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-05-31;4.3;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-04-30;4.14;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-03-31;4.06;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-02-28;3.94;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2011-01-31;3.86;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-12-31;3.74;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-11-30;3.59;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-10-31;3.47;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-09-30;3.42;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-08-31;3.35;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-07-31;3.28;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-06-30;3.26;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-05-31;3.19;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-04-30;3.17;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-03-31;3.16;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-02-28;3.12;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2010-01-31;3.14;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-12-31;3.2;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-11-30;3.3;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-10-31;3.39;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-09-30;3.39;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-08-31;3.61;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-07-31;3.76;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-06-30;3.93;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-05-31;4.22;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-04-30;4.47;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-03-31;4.84;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-02-28;5.35;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2009-01-31;5.75;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-12-31;6.1;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-11-30;6.38;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-10-31;6.39;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-09-30;6.3;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-08-31;6.23;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-07-31;6.18;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-06-30;6.07;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-05-31;5.96;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-04-30;5.93;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-03-31;5.91;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-02-29;5.94;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2008-01-31;6.01;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-12-31;5.92;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-11-30;5.89;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-10-31;5.84;
12519783;Interest Rate-Loans-1-5 yrs-Non Financial Corporations MU (Stocks);Annualized agreed rate;Percentage;2007-09-30;5.72;
