country_iso3,country_name,indicator_id,indicator_label,year,date,value,unit,source_dataset,source_file
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1993,1993-01-01,26349.341965887485,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1993,1993-01-01,57971.43,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1994,1994-01-01,27277.542761025838,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1994,1994-01-01,58120.09,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1995,1995-01-01,27861.21578257752,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1995,1995-01-01,58283.82,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1996,1996-01-01,28472.248239067303,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1996,1996-01-01,58423.44,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1997,1997-01-01,29259.763819527383,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1997,1997-01-01,58574.11,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1998,1998-01-01,30077.38451998016,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1998,1998-01-01,58735.82,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1999,1999-01-01,30932.53623756816,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),1999,1999-01-01,58945.76,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2000,2000-01-01,31946.036339441373,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2000,2000-01-01,59148.66,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2001,2001-01-01,32660.441370022447,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2001,2001-01-01,59376.67,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2002,2002-01-01,33271.302547788306,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2002,2002-01-01,59630.8,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2003,2003-01-01,34232.42666000616,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2003,2003-01-01,59903.01,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2004,2004-01-01,34865.78267808615,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2004,2004-01-01,60217.4,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2005,2005-01-01,35623.6255859275,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2005,2005-01-01,60682.47,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2006,2006-01-01,36214.06879467632,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2006,2006-01-01,61098.32,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2007,2007-01-01,36816.677075128326,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2007,2007-01-01,61592.51,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2008,2008-01-01,36264.790557788256,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2008,2008-01-01,62099.76,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2009,2009-01-01,34402.357978781125,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2009,2009-01-01,62538.71,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2010,2010-01-01,34754.472260543975,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2010,2010-01-01,63039.94,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2011,2011-01-01,34971.0,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2011,2011-01-01,63567.28,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2012,2012-01-01,35243.64214254814,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2012,2012-01-01,63989.15,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2013,2013-01-01,35660.55716703867,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2013,2013-01-01,64391.94,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2014,2014-01-01,36521.86116460704,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2014,2014-01-01,64885.13,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2015,2015-01-01,37101.22493847404,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2015,2015-01-01,65400.42,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2016,2016-01-01,37593.90658353903,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2016,2016-01-01,65940.82,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2017,2017-01-01,38283.93671698943,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2017,2017-01-01,66334.57,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2018,2018-01-01,38704.602674613714,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2018,2018-01-01,66732.33,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2019,2019-01-01,39113.01173266413,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2019,2019-01-01,67094.94,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2020,2020-01-01,34651.183049111096,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2020,2020-01-01,67380.21,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2021,2021-01-01,37134.328380219384,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2021,2021-01-01,67651.42,thousands,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2022,2022-01-01,38406.531948777076,2011 international $,maddison-project,mpd2023_web.xlsx
GBR,United Kingdom,maddison.pop,Population (thousands),2022,2022-01-01,68093.38,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1,0001-01-01,1275.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1,0001-01-01,2000.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1000,1000-01-01,1000.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1500,1500-01-01,1000.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1600,1600-01-01,1500.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1700,1700-01-01,1500.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1820,1820-01-01,2312.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1821,1821-01-01,2333.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1822,1822-01-01,2355.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1823,1823-01-01,2376.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1824,1824-01-01,2398.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1825,1825-01-01,2420.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1826,1826-01-01,2443.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1827,1827-01-01,2465.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1828,1828-01-01,2488.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1829,1829-01-01,2511.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1830,1830-01-01,2534.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1831,1831-01-01,2557.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1832,1832-01-01,2581.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1833,1833-01-01,1537.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1833,1833-01-01,2605.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1834,1834-01-01,1635.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1834,1834-01-01,2629.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1835,1835-01-01,2138.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1835,1835-01-01,2653.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1836,1836-01-01,2067.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1836,1836-01-01,2677.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1837,1837-01-01,2120.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1837,1837-01-01,2702.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1838,1838-01-01,2230.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1838,1838-01-01,2727.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1839,1839-01-01,2020.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1839,1839-01-01,2752.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1840,1840-01-01,1932.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1840,1840-01-01,2777.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1841,1841-01-01,1918.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1841,1841-01-01,2803.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1842,1842-01-01,1959.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1842,1842-01-01,2829.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1843,1843-01-01,1653.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1843,1843-01-01,2855.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1844,1844-01-01,1602.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1844,1844-01-01,2881.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1845,1845-01-01,1543.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1845,1845-01-01,2908.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1846,1846-01-01,1691.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1846,1846-01-01,2934.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1847,1847-01-01,1441.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1847,1847-01-01,2961.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1848,1848-01-01,1554.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1848,1848-01-01,2989.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1849,1849-01-01,1591.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1849,1849-01-01,3016.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1850,1850-01-01,1607.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1850,1850-01-01,3044.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1851,1851-01-01,1969.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1851,1851-01-01,3072.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1852,1852-01-01,1663.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1852,1852-01-01,3100.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1853,1853-01-01,1822.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1853,1853-01-01,3129.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1854,1854-01-01,1908.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1854,1854-01-01,3158.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1855,1855-01-01,2007.0,2011 international $,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.pop,Population (thousands),1855,1855-01-01,3187.0,thousands,maddison-project,mpd2023_web.xlsx
GRC,Greece,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1856,1856-01-01,1757.0,2011 international $,maddison-project,mpd2023_web.xlsx
