correlation_id,chart_id,chart_title,event_date,event_title,event_source_file,relationship_type,confidence,direction,lag_description,justification,caveats
evm_001942,wdi__SL.TLF.CACT.FM.NE,Ratio of female to male labor force participation rate (%) (national estimate),1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001943,wdi__SL.SRV.EMPL.FE,"Employment in services, female (% of female employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001944,wdi__SL.UEM.BASC.FE,"Unemployment with basic education, female (% of female labor force with basic education)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001945,wdi__SL.TLF.TOTL,"Labor force, total",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001946,wdi__SL.TLF.CACT.MA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001947,wdi__SL.EMP.1524.SP.MA.NE,"Employment to population ratio, ages 15-24, male (%) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001948,wdi__SL.EMP.VULN.FE,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001949,wdi__SL.UEM.1524.FE.NE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001950,wdi__SL.UEM.TOTL.NE,"Unemployment, total (% of total labor force) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001951,wdi__SL.SRV.EMPL.MA,"Employment in services, male (% of male employment) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001952,wdi__SL.TLF.CACT.NE,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
evm_001953,wdi__SL.UEM.NEET.MA.ME,"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",1979-02-11,Islamic Revolution,timeline/iran.csv,contributing,2,increase,1-3 year lag,"Industrial disruption, nationalizations, and the flight of managerial/technical staff plausibly contributed to rising unemployment in the early Islamic Republic period.","Most modeled ILO labor-force series in this index only begin coverage in the 1990s, well after this period, so this link cannot actually be verified against the charts we hold and should be treated as weakly supported."
