date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.51,2.51
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.31,2.31
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.82,2.82
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.84,2.84
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.47,0.47
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.8,0.8
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.95,0.95
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.96,0.96
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.76,0.76
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.43,0.43
2024-10-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.08,1.08
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.69,0.69
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.01,1.01
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.81,0.81
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.44,1.44
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.27,1.27
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.41,5.41
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.61,0.61
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.91,1.91
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.33,7.33
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,7.51,7.51
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.28,5.28
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,13.77,13.77
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.65,7.65
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.41,0.41
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.37,1.37
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.6,2.6
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.85,2.85
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.21,3.21
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.65,3.65
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,1.05,1.05
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.72,1.72
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.23,1.23
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.63,1.63
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.98,0.98
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.5,0.5
2024-10-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.42,1.42
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.51,0.51
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1,1
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.67,0.67
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.07,1.07
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.26,1.26
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.87,5.87
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.67,0.67
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.06,2.06
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.07,7.07
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,6.03,6.03
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.58,5.58
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,16.25,16.25
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.4,0.4
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.48,1.48
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.55,2.55
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.44,2.44
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.2,3.2
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.38,3.38
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,1,1
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.93,0.93
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.17,1.17
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.5,1.5
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.97,0.97
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.72,0.72
2024-10-15,Falcon,Monseñor Iturriza,Chichiriviche,7529,10.94,-68.28,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.25,1.25
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.61,0.61
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.01,1.01
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.75,0.75
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.05,1.05
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.14,1.14
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.73,5.73
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.69,0.69
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.09,2.09
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,8.25,8.25
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.37,5.37
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,12.99,12.99
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.33,0.33
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.54,2.54
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.86,2.86
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.9,2.9
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.26,3.26
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.79,0.79
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.29,1.29
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.4,1.4
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.05,1.05
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.85,0.85
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.49,0.49
2024-10-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.45,1.45
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.63,0.63
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.97,0.97
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.64,0.64
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.41,1.41
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.17,1.17
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.37,5.37
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.66,0.66
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2,2
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.2,7.2
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,6.26,6.26
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.22,5.22
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,16.26,16.26
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.43,7.43
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.4,0.4
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.43,1.43
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.19,2.19
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.24,2.24
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.86,3.86
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,4.42,4.42
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,1.06,1.06
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.33,1.33
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.95,0.95
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.1,1.1
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.74,0.74
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.24,0.24
2024-10-15,Monagas,Bolivar,Caripito,9009,10.11,-63.1,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.09,1.09
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.79,0.79
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.62,0.62
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.22,1.22
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.06,1.06
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.33,5.33
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.51,0.51
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.74,1.74
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.53,4.53
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,14.75,14.75
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.25,7.25
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.33,0.33
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.31,1.31
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.31,2.31
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.04,2.04
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.16,3.16
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.45,3.45
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.22,1.22
2024-10-15,Monagas,Cedeño,Caicara de Maturín,9010,9.81,-63.61,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.08,1.08
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.41,0.41
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.81,0.81
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.63,0.63
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.93,0.93
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.04,1.04
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.43,5.43
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.51,0.51
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.58,1.58
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,7.71,7.71
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.93,4.93
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.5,4.5
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,14.14,14.14
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.33,7.33
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.31,0.31
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.36,1.36
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.29,2.29
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.03,2.03
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.39,2.39
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.3,3.3
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.56,0.56
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.08,1.08
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.2,1.2
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.59,0.59
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.49,0.49
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.25,0.25
2024-10-15,Monagas,Ezequiel Zamora,Punta de Mata,9011,9.69,-63.62,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.03,1.03
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.91,0.91
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.69,0.69
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.33,1.33
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.21,1.21
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.79,5.79
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.58,0.58
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.88,1.88
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,6.39,6.39
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.94,5.94
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.31,4.31
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,14.66,14.66
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.45,7.45
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.37,0.37
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.44,1.44
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.22,2.22
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.19,2.19
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.1,3.1
2024-10-15,Monagas,Libertador,Temblador,9012,9.01,-62.64,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.42,3.42
