date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1970/71,1971,Money supply,Money supply -- Total,229.9,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1970/71,1971,Money supply,Money supply -- Percentage change from previous year,14.1,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1970/71,1971,Money supply,Money supply -- Currency,41.0,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1970/71,1971,Money supply,Money supply -- Demand deposits,56.5,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1970/71,1971,Money supply,Money supply -- Quasi-money (time and savings deposits),132.4,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1971/72,1972,Money supply,Money supply -- Total,290.1,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1971/72,1972,Money supply,Money supply -- Percentage change from previous year,26.2,percent,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1971/72,1972,Money supply,Money supply -- Currency,49.6,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1971/72,1972,Money supply,Money supply -- Demand deposits,67.5,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1971/72,1972,Money supply,Money supply -- Quasi-money (time and savings deposits),173.0,billion Iranian rials,Figure 31.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
5 years to March 1971,1971,Labor & Employment,Labor force size,7.4 million -> 8.3 million,count,About 28% of the population; growth rate about 2.3% annually.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966 census,1966,Demographics & Population,Median age of population,17,years (about),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966 census,1966,Labor & Employment,Labor force share under 35 years old,67,percent (roughly two-thirds),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966 census,1966,Labor & Employment,Labor force share under 25 years old,40,percent (almost),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966 census,1966,Labor & Employment,Male share of labor force,88,percent (about),,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1957-66,1966,Labor & Employment,Female labor force average annual increase,6,percent/year,Compared with slightly over 2% for males.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)"
1966/67 vs 1970/71,1971,Labor & Employment,Services sector share of total labor force,22.6 (1966/67) -> 25.0 (1970/71),percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67 vs 1970/71,1971,Labor & Employment,Agricultural employment share of labor force,"42 (1966/67, about) -> 37 (1970/71, about)",percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
5-year period ending March 1971,1971,Agriculture,Per-capita productivity growth of remaining agricultural workers,6.3,percent/year average,Reflecting elimination of redundant agricultural workers.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67 vs 1970/71,1971,Labor & Employment,Industrial employment share of labor force,24 (1966/67) -> 27 (1970/71),percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967-1971,1971,Oil production & trade,Crude petroleum output growth despite declining sector employment,75,percent (increase),"Petroleum-sector employment declined slightly over the same period, indicating a substantial productivity improvement.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67,1967,Labor & Employment,Labor force by sector (Figure 34) -- Agriculture,3168,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967/68,1968,Labor & Employment,Labor force by sector (Figure 34) -- Agriculture,3141,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1968/69,1969,Labor & Employment,Labor force by sector (Figure 34) -- Agriculture,3113,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1969/70,1970,Labor & Employment,Labor force by sector (Figure 34) -- Agriculture,3085,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1970/71,1971,Labor & Employment,Labor force by sector (Figure 34) -- Agriculture,3057,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67,1967,Labor & Employment,Labor force by sector (Figure 34) -- Industry and construction,1813,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967/68,1968,Labor & Employment,Labor force by sector (Figure 34) -- Industry and construction,1891,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1968/69,1969,Labor & Employment,Labor force by sector (Figure 34) -- Industry and construction,1991,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1969/70,1970,Labor & Employment,Labor force by sector (Figure 34) -- Industry and construction,2036,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1970/71,1971,Labor & Employment,Labor force by sector (Figure 34) -- Industry and construction,2222,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67,1967,Labor & Employment,Labor force by sector (Figure 34) -- Petroleum,44,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967/68,1968,Labor & Employment,Labor force by sector (Figure 34) -- Petroleum,46,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1968/69,1969,Labor & Employment,Labor force by sector (Figure 34) -- Petroleum,42,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1969/70,1970,Labor & Employment,Labor force by sector (Figure 34) -- Petroleum,42,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1970/71,1971,Labor & Employment,Labor force by sector (Figure 34) -- Petroleum,43,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67,1967,Labor & Employment,Labor force by sector (Figure 34) -- Services,1706,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967/68,1968,Labor & Employment,Labor force by sector (Figure 34) -- Services,1762,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1968/69,1969,Labor & Employment,Labor force by sector (Figure 34) -- Services,1819,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1969/70,1970,Labor & Employment,Labor force by sector (Figure 34) -- Services,1886,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1970/71,1971,Labor & Employment,Labor force by sector (Figure 34) -- Services,2058,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1966/67,1967,Labor & Employment,Labor force by sector (Figure 34) -- Unemployment,818,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1967/68,1968,Labor & Employment,Labor force by sector (Figure 34) -- Unemployment,874,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
1968/69,1969,Labor & Employment,Labor force by sector (Figure 34) -- Unemployment,933,thousand persons,Figure 34; statistics based on a survey conducted by the Iranian Government. Unemployment row includes some seasonal unemployment per source note.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.37 (printed p.29)"
