date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1986,1986,Oil production & trade,"Saudi Arabia's own-oil sales on Iraq's behalf, average volume",60000,barrels/day (about),"Saudi Arabia sold an average of 60,000 b/d of its own oil for Iraq last year, totaling about $250 million -- almost all of which was provided to the Soviet Union to pay for Baghdad's military purchases.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986,1986,Oil production & trade,"Value of Saudi own-oil sales on Iraq's behalf, 1986",250000000,USD (about),Saudi Arabia's own-oil sales on Iraq's behalf totaled about $250 million in 1986.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986,1986,Foreign aid,"Cash payments to Baghdad, 1986",1000000000,USD (about),"Cash payments to Baghdad in 1986 were about $1 billion, almost entirely from Saudi Arabia.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986,1986,Military expenditure,"Saudi/Kuwaiti-financed arms-purchase payments for Iraq via Egypt, 1986",200000000,USD (at least),Saudi Arabia and Kuwait have also paid Egypt for some arms sales to Baghdad; this aid probably totaled at least $200 million in 1986.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1987,1987,Foreign aid,"Saudi/Kuwait financial aid to Iraq, 1987 estimate",2-2.5,USD billion,"Financial aid from Saudi Arabia and Kuwait in 1987 is estimated to total $2-2.5 billion, depending largely on the level of fighting.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986 (present level),1986,Oil production & trade,"Oil sales/cash-equivalent aid on Iraq's behalf, present level",300000,"barrels/day (about, at least)","Oil sales on Iraq's behalf, or their cash equivalent, probably will continue at their present level of about 300,000 b/d at least until the second Iraq-Turkey pipeline starts operation.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1987,1987,Trade,"Iraq nonoil exports, 1987 estimate",600000000,USD (about),"Iraq is estimated to boost its nonoil exports by one-third in 1987 to about $600 million, mostly from higher natural gas sales to Kuwait.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986,1986,Trade,"Iraq nonoil exports, 1986",450000000,USD (nearly),"Iraq's 1986 nonoil exports -- predominantly dates, fruits and vegetables, natural gas, and industrial products -- totaled nearly $450 million, about 6 percent of total export revenues.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986,1986,Trade,"Iraq nonoil exports share of total export revenues, 1986",6,percent (about),Iraq's 1986 nonoil exports represented about 6 percent of total export revenues.,IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1987,1987,Oil production & trade,Iraq natural gas exports to Kuwait via new pipeline,200000000,cubic feet/day,"Baghdad is exporting 200 million cubic feet per day of natural gas to Kuwait through a new pipeline (financed by Kuwait) from the Ar Rumaylah oilfield to Kuwait's Shuaiba industrial area; Baghdad plans to double this and begin exporting about 40,000 b/d of petroleum products through a parallel line in 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1987 (planned),1987,Oil production & trade,Iraq planned petroleum-product exports via new parallel pipeline to Kuwait,40000,barrels/day (about),"Baghdad plans this year to begin exporting about 40,000 b/d of petroleum products through a parallel line to Kuwait, alongside doubling natural gas exports.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.16"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Total, amount rescheduled",6240,USD million,"Table 2, creditor 'Total', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Total, amount repaid in oil",1140,USD million,"Table 2, creditor 'Total', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to Total, 1987",310,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to Total, 1988",2090,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to Total, 1989",1044,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to Total, 1990",538,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to Total, 1991",208,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to Total, 1992",208,USD million,"Table 2, creditor 'Total', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with France, amount rescheduled",400,USD million,"Table 2, creditor 'France', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with France, amount repaid in oil",0,USD million,"Table 2, creditor 'France', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to France, 1987",0,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to France, 1988",120,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to France, 1989",200,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to France, 1990",80,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to France, 1991",0,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to France, 1992",0,USD million,"Table 2, creditor 'France', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with French banks, amount rescheduled",400,USD million,"Table 2, creditor 'French banks', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with French banks, amount repaid in oil",0,USD million,"Table 2, creditor 'French banks', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to French banks, 1987",0,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to French banks, 1988",0,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to French banks, 1989",57,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to French banks, 1990",114,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to French banks, 1991",114,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to French banks, 1992",114,USD million,"Table 2, creditor 'French banks', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with West Germany, amount rescheduled",580,USD million,"Table 2, creditor 'West Germany', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with West Germany, amount repaid in oil",0,USD million,"Table 2, creditor 'West Germany', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to West Germany, 1987",0,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to West Germany, 1988",290,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to West Germany, 1989",290,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1990,1990,External debt,"Iraq debt due to West Germany, 1990",0,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1990.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1991,1991,External debt,"Iraq debt due to West Germany, 1991",0,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1991.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1992,1992,External debt,"Iraq debt due to West Germany, 1992",0,USD million,"Table 2, creditor 'West Germany', 'Amount Due' column for 1992.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Japan, amount rescheduled",300,USD million,"Table 2, creditor 'Japan', 'Amount Rescheduled' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1986 (agreements),1986,External debt,"Iraq debt rescheduled with Japan, amount repaid in oil",0,USD million,"Table 2, creditor 'Japan', 'Amount Repaid in Oil' column.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1987,1987,External debt,"Iraq debt due to Japan, 1987",0,USD million,"Table 2, creditor 'Japan', 'Amount Due' column for 1987.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1988,1988,External debt,"Iraq debt due to Japan, 1988",100,USD million,"Table 2, creditor 'Japan', 'Amount Due' column for 1988.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
1989,1989,External debt,"Iraq debt due to Japan, 1989",200,USD million,"Table 2, creditor 'Japan', 'Amount Due' column for 1989.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA NESA 87-10025, Table 2 ""Iraq: Major 1986 Debt Rescheduling Agreements and Repayment Schedule, 1987-92"" (million US$), May 1987, PDF p.17"
